policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-003256,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,861731,,3279.91,2023-12-14,2024-12-13
POL-003257,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,350432,Roof Tie-Down,535.62,2023-05-20,2024-05-19
POL-003258,Southern Cross Insurance,4802,Townsville QLD,T-W,Strata,9740921,Roof Tie-Down,74193.12,2024-04-17,2025-04-17
POL-003259,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,SME,2293606,Roof Tie-Down,11840.03,2023-04-06,2024-04-05
POL-003260,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,293260,Elevated Slab,1699.09,2024-04-28,2025-04-28
POL-003261,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,276163,Roof Tie-Down,1045.9,2023-09-17,2024-09-16
POL-003262,Pacific Rim Insurance,6000,Perth WA,B-F,SME,2480282,,4117.13,2023-06-21,2024-06-20
POL-003263,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,519311,Roof Tie-Down,763.78,2024-02-21,2025-02-20
POL-003264,Northbeam General,810,Darwin NT,T-W,SME,1629500,,16585.01,2025-08-11,2026-08-11
POL-003265,Northbeam General,4700,Rockhampton QLD,Q-S,Home,666611,Roof Tie-Down,3326.06,2023-12-17,2024-12-16
POL-003266,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Strata,3380465,Shutters Installed,17339.48,2025-01-20,2026-01-20
POL-003267,Northbeam General,4802,Townsville QLD,T-W,Home,717746,,7224.75,2024-04-30,2025-04-30
POL-003268,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,441503,Shutters Installed,1551.16,2024-10-02,2025-10-02
POL-003269,Outback Assurance Group,6714,Karratha WA,T-W,Home,743171,,6931.6,2024-10-29,2025-10-29
POL-003270,Northbeam General,4810,Townsville QLD,T-W,SME,501109,,5208.51,2024-11-24,2025-11-24
POL-003271,Southern Cross Insurance,6000,Perth WA,B-F,Strata,8024535,,14687.82,2023-12-26,2024-12-25
POL-003272,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,852902,Roof Tie-Down,3146.81,2023-11-24,2024-11-23
POL-003273,Coral Coast Mutual,4802,Townsville QLD,T-W,Strata,9211972,Roof Tie-Down,74989.1,2024-02-19,2025-02-18
POL-003274,Pacific Rim Insurance,4810,Townsville QLD,T-W,SME,1470802,,13913.85,2024-03-14,2025-03-14
POL-003275,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,311643,,3202.11,2024-05-27,2025-05-27
POL-003276,Pacific Rim Insurance,6000,Perth WA,B-F,Home,786002,Shutters Installed,1262.52,2024-03-24,2025-03-24
POL-003277,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Strata,2545746,Roof Tie-Down,3887.74,2024-09-26,2025-09-26
POL-003278,Pacific Rim Insurance,810,Darwin NT,T-W,Home,302797,Shutters Installed,2397.98,2025-01-24,2026-01-24
POL-003279,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,384068,,2663.01,2025-03-15,2026-03-15
POL-003280,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,708276,Shutters Installed,1033.9,2025-08-25,2026-08-25
POL-003281,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,803421,Shutters Installed,2816.71,2023-10-08,2024-10-07
POL-003282,Northbeam General,4700,Rockhampton QLD,Q-S,Home,426341,,2530.63,2023-06-20,2024-06-19
POL-003283,Southern Cross Insurance,850,Alice Springs NT,B-F,SME,461005,,806.45,2023-12-03,2024-12-02
POL-003284,Outback Assurance Group,4703,Rockhampton QLD,Q-S,SME,486491,Roof Tie-Down,2428.85,2024-06-15,2025-06-15
POL-003285,Southern Cross Insurance,4350,Toowoomba QLD,B-F,SME,2091588,,3729.8,2024-08-30,2025-08-30
POL-003286,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,849509,,8503.1,2024-08-04,2025-08-04
POL-003287,Southern Cross Insurance,800,Darwin NT,T-W,Home,252778,Elevated Slab,1846.51,2025-09-04,2026-09-04
POL-003288,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,409664,,1830.84,2023-05-23,2024-05-22
POL-003289,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Strata,11763874,,79114.76,2025-08-25,2026-08-25
POL-003290,Coral Coast Mutual,4737,Bowen QLD,Q-S,SME,2028248,,11888.73,2025-03-25,2026-03-25
POL-003291,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,336193,,3476.68,2025-06-06,2026-06-06
POL-003292,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,506842,Shutters Installed,3716.73,2023-01-24,2024-01-24
POL-003293,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,511138,,4792.26,2025-06-30,2026-06-30
POL-003294,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Strata,3612647,Roof Tie-Down,5553.21,2023-03-29,2024-03-28
POL-003295,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,SME,1949292,,3645.08,2023-12-04,2024-12-03
POL-003296,Northbeam General,810,Darwin NT,T-W,SME,1696232,,14986.47,2023-01-19,2024-01-19
POL-003297,Northbeam General,6000,Perth WA,B-F,SME,686947,,1202.63,2023-11-28,2024-11-27
POL-003298,Pacific Rim Insurance,6000,Perth WA,B-F,Home,587276,Roof Tie-Down,876.08,2024-08-11,2025-08-11
POL-003299,Outback Assurance Group,4810,Townsville QLD,T-W,Home,536615,,5468.18,2024-03-18,2025-03-18
POL-003300,Southern Cross Insurance,810,Darwin NT,T-W,SME,2709117,Roof Tie-Down,20292.06,2025-06-21,2026-06-21
POL-003301,Northbeam General,810,Darwin NT,T-W,SME,784207,,7731.16,2023-06-05,2024-06-04
POL-003302,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,553023,,1088.64,2023-06-02,2024-06-01
POL-003303,Coral Coast Mutual,810,Darwin NT,T-W,Home,323429,Shutters Installed,2610.06,2024-12-06,2025-12-06
POL-003304,Outback Assurance Group,810,Darwin NT,T-W,Home,625926,,6109.43,2023-07-17,2024-07-16
POL-003305,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,611172,,6381.81,2023-01-18,2024-01-18
POL-003306,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,837216,,8670.04,2024-07-18,2025-07-18
POL-003307,Coral Coast Mutual,800,Darwin NT,T-W,Home,322816,,3145.47,2025-03-16,2026-03-16
POL-003308,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,666895,Shutters Installed,2197.22,2023-02-02,2024-02-02
POL-003309,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,527350,Shutters Installed,2870.76,2023-01-25,2024-01-25
POL-003310,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,400286,Shutters Installed,607.33,2023-01-31,2024-01-31
POL-003311,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,845379,,5753.24,2025-08-05,2026-08-05
POL-003312,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,527339,Roof Tie-Down,878.88,2025-01-02,2026-01-02
POL-003313,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,590894,Elevated Slab,4508.45,2025-04-14,2026-04-14
POL-003314,Northbeam General,6721,Port Hedland WA,T-W,Home,570299,Roof Tie-Down,4748.01,2025-07-04,2026-07-04
POL-003315,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,564411,Shutters Installed,3045.29,2025-09-16,2026-09-16
POL-003316,Northbeam General,800,Darwin NT,T-W,Home,257176,Shutters Installed,2021.02,2025-01-06,2026-01-06
POL-003317,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,496287,Roof Tie-Down,3887.07,2025-09-11,2026-09-11
POL-003318,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,427290,Elevated Slab,609.71,2023-11-22,2024-11-21
POL-003319,Pacific Rim Insurance,810,Darwin NT,T-W,SME,1168702,,10867.83,2023-01-04,2024-01-04
POL-003320,Outback Assurance Group,4655,Hervey Bay QLD,L-P,SME,2024985,,9244.78,2025-08-12,2026-08-12
POL-003321,Outback Assurance Group,810,Darwin NT,T-W,SME,721235,Shutters Installed,6355.58,2024-09-28,2025-09-28
POL-003322,Outback Assurance Group,4879,Innisfail QLD,T-W,SME,1530627,Elevated Slab,13076.95,2023-10-28,2024-10-27
POL-003323,Coral Coast Mutual,4737,Bowen QLD,Q-S,SME,2825067,,16747.33,2023-08-01,2024-07-31
POL-003324,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,364140,,3671.23,2023-11-07,2024-11-06
POL-003325,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,402645,Shutters Installed,3007.87,2023-11-17,2024-11-16
POL-003326,Outback Assurance Group,4703,Rockhampton QLD,Q-S,Home,689642,Shutters Installed,4098.87,2025-02-10,2026-02-10
POL-003327,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,341100,Roof Tie-Down,504.79,2024-10-14,2025-10-14
POL-003328,Northbeam General,6000,Perth WA,B-F,Home,421575,,737.12,2024-08-11,2025-08-11
POL-003329,Southern Cross Insurance,4870,Cairns QLD,T-W,Strata,6637428,,66851.89,2024-10-20,2025-10-20
POL-003330,Pacific Rim Insurance,800,Darwin NT,T-W,Home,767008,,7686.04,2024-07-13,2025-07-13
POL-003331,Northbeam General,4825,Mount Isa QLD,B-F,Home,252643,,487.24,2024-03-15,2025-03-15
POL-003332,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,551465,,5239.38,2025-06-03,2026-06-03
POL-003333,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,SME,1562776,,10334.16,2024-03-05,2025-03-05
POL-003334,Southern Cross Insurance,4870,Cairns QLD,T-W,Strata,14987771,Elevated Slab,109366.26,2025-05-17,2026-05-17
POL-003335,Coral Coast Mutual,800,Darwin NT,T-W,Strata,4701095,Roof Tie-Down,40354.25,2024-01-15,2025-01-14
POL-003336,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,SME,1182187,Shutters Installed,6201.26,2023-01-31,2024-01-31
POL-003337,Northbeam General,4655,Hervey Bay QLD,L-P,Home,803535,,3323.47,2025-04-23,2026-04-23
POL-003338,Northbeam General,850,Alice Springs NT,B-F,Home,779778,,1371.33,2023-03-01,2024-02-29
POL-003339,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,360136,,2385.21,2024-07-17,2025-07-17
POL-003340,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,334076,,2913.14,2023-10-10,2024-10-09
POL-003341,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,747909,,7550.33,2023-09-04,2024-09-03
POL-003342,Outback Assurance Group,850,Alice Springs NT,B-F,SME,2357208,,4465.24,2024-07-22,2025-07-22
POL-003343,Coral Coast Mutual,4740,Mackay QLD,Q-S,SME,2027195,Roof Tie-Down,12060.67,2023-06-09,2024-06-08
POL-003344,Pacific Rim Insurance,4810,Townsville QLD,T-W,Strata,14109098,,134232.84,2023-04-11,2024-04-10
POL-003345,Southern Cross Insurance,6721,Port Hedland WA,T-W,SME,2597326,,23829.03,2024-01-09,2025-01-08
POL-003346,Northbeam General,800,Darwin NT,T-W,Home,607277,,5450.05,2024-06-26,2025-06-26
POL-003347,Outback Assurance Group,800,Darwin NT,T-W,Home,835222,,7979.81,2025-06-07,2026-06-07
POL-003348,Northbeam General,4720,Charters Towers QLD,L-P,SME,2362858,,10119.99,2023-02-27,2024-02-27
POL-003349,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,697481,Elevated Slab,3489.41,2024-12-07,2025-12-07
POL-003350,Pacific Rim Insurance,800,Darwin NT,T-W,SME,1048559,,9223.73,2023-07-27,2024-07-26
POL-003351,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,754492,Elevated Slab,6080.84,2023-05-04,2024-05-03
POL-003352,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,292276,,1879.81,2024-03-05,2025-03-05
POL-003353,Pacific Rim Insurance,800,Darwin NT,T-W,SME,1602909,Roof Tie-Down,13065.24,2024-11-20,2025-11-20
POL-003354,Coral Coast Mutual,4680,Gladstone QLD,L-P,SME,2499254,,9513.26,2023-06-23,2024-06-22
POL-003355,Northbeam General,6721,Port Hedland WA,T-W,Home,473647,,4838.32,2025-09-14,2026-09-14
POL-003356,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Strata,11816016,Roof Tie-Down,59251.97,2024-01-29,2025-01-28
POL-003357,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,522191,,2148.64,2024-04-28,2025-04-28
POL-003358,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,SME,1895300,,7269.78,2024-09-26,2025-09-26
POL-003359,Northbeam General,4350,Toowoomba QLD,B-F,Home,632391,,1183.15,2025-08-20,2026-08-20
POL-003360,Northbeam General,4825,Mount Isa QLD,B-F,Home,676321,,1313.47,2025-04-23,2026-04-23
POL-003361,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,260114,,1030.77,2024-01-08,2025-01-07
POL-003362,Southern Cross Insurance,4720,Charters Towers QLD,L-P,SME,1056579,,4244.21,2023-08-05,2024-08-04
POL-003363,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,393606,Shutters Installed,3043.96,2025-05-25,2026-05-25
POL-003364,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,566069,Roof Tie-Down,2187.74,2025-01-26,2026-01-26
POL-003365,Southern Cross Insurance,4810,Townsville QLD,T-W,SME,464887,Roof Tie-Down,3616.11,2023-08-23,2024-08-22
POL-003366,Pacific Rim Insurance,810,Darwin NT,T-W,Home,645372,,6101.94,2024-01-09,2025-01-08
POL-003367,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,SME,1427889,Elevated Slab,4823.4,2025-06-07,2026-06-07
POL-003368,Southern Cross Insurance,6714,Karratha WA,T-W,Home,348012,,2977.58,2023-01-18,2024-01-18
POL-003369,Pacific Rim Insurance,6000,Perth WA,B-F,Strata,14896770,Elevated Slab,25042.2,2024-05-17,2025-05-17
POL-003370,Pacific Rim Insurance,4802,Townsville QLD,T-W,SME,912877,,8360.23,2023-09-10,2024-09-09
POL-003371,Southern Cross Insurance,6714,Karratha WA,T-W,Home,366567,,3229.44,2025-02-27,2026-02-27
POL-003372,Coral Coast Mutual,4737,Bowen QLD,Q-S,Strata,3652229,Shutters Installed,18701.44,2024-08-29,2025-08-29
POL-003373,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,629878,Roof Tie-Down,4841.71,2024-01-21,2025-01-20
POL-003374,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,651974,Shutters Installed,4758.08,2023-10-30,2024-10-29
POL-003375,Outback Assurance Group,4879,Innisfail QLD,T-W,SME,1951102,,19542.69,2024-03-08,2025-03-08
POL-003376,Northbeam General,4737,Bowen QLD,Q-S,Home,712991,Elevated Slab,3625.51,2024-04-16,2025-04-16
POL-003377,Outback Assurance Group,4740,Mackay QLD,Q-S,SME,1916885,,12171.37,2023-09-27,2024-09-26
POL-003378,Northbeam General,4825,Cloncurry QLD,B-F,Strata,10072431,,18727.15,2023-03-04,2024-03-03
POL-003379,Northbeam General,800,Darwin NT,T-W,Home,489359,Shutters Installed,3975.34,2025-03-05,2026-03-05
POL-003380,Outback Assurance Group,4737,Bowen QLD,Q-S,Home,566370,Roof Tie-Down,3131.23,2023-11-29,2024-11-28
POL-003381,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,431150,Roof Tie-Down,2302.22,2025-02-28,2026-02-28
POL-003382,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,722769,Roof Tie-Down,2418.21,2024-06-12,2025-06-12
POL-003383,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,392718,Elevated Slab,1957.25,2024-10-30,2025-10-30
POL-003384,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,466559,,3301.37,2023-08-02,2024-08-01
POL-003385,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,625531,,2681.74,2023-08-12,2024-08-11
POL-003386,Southern Cross Insurance,4879,Innisfail QLD,T-W,SME,2947542,,25493.36,2025-07-06,2026-07-06
POL-003387,Northbeam General,6000,Perth WA,B-F,Home,662493,,1214.27,2023-08-28,2024-08-27
POL-003388,Southern Cross Insurance,4740,Mackay QLD,Q-S,SME,1386991,,8582.17,2023-12-22,2024-12-21
POL-003389,Outback Assurance Group,4720,Charters Towers QLD,L-P,Strata,4429177,,18506.8,2024-08-14,2025-08-14
POL-003390,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Strata,9539211,Shutters Installed,14387.93,2023-09-21,2024-09-20
POL-003391,Outback Assurance Group,6714,Karratha WA,T-W,Home,587294,,5480.53,2023-03-01,2024-02-29
POL-003392,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,605468,,2463.76,2023-06-12,2024-06-11
POL-003393,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,502958,,965.29,2024-06-23,2025-06-23
POL-003394,Outback Assurance Group,810,Darwin NT,T-W,SME,2087960,,20825.73,2023-05-14,2024-05-13
POL-003395,Outback Assurance Group,4703,Rockhampton QLD,Q-S,Home,433963,,3071.07,2023-05-31,2024-05-30
POL-003396,Outback Assurance Group,800,Darwin NT,T-W,Home,737366,Roof Tie-Down,6347.37,2024-10-28,2025-10-28
POL-003397,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,361786,,3383.99,2023-02-28,2024-02-28
POL-003398,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,369558,,2300.73,2025-05-07,2026-05-07
POL-003399,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,643003,Shutters Installed,2146.64,2023-04-17,2024-04-16
POL-003400,Northbeam General,4802,Townsville QLD,T-W,Home,437874,,3899.55,2025-07-09,2026-07-09
POL-003401,Coral Coast Mutual,4879,Innisfail QLD,T-W,Strata,11220641,,96233.12,2025-06-30,2026-06-30
POL-003402,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,SME,724774,Shutters Installed,3652.43,2024-07-13,2025-07-13
POL-003403,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,270265,,527.5,2025-04-05,2026-04-05
POL-003404,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Strata,2659976,Elevated Slab,10233.34,2024-12-02,2025-12-02
POL-003405,Northbeam General,4740,Mackay QLD,Q-S,Home,443724,Roof Tie-Down,2409.05,2024-04-14,2025-04-14
POL-003406,Outback Assurance Group,6000,Perth WA,B-F,Strata,5756028,Elevated Slab,9428.15,2025-06-02,2026-06-02
POL-003407,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,704275,,5016.24,2025-07-26,2026-07-26
POL-003408,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,284090,,2829.17,2025-02-13,2026-02-13
POL-003409,Pacific Rim Insurance,6000,Perth WA,B-F,Home,895694,,1685.94,2025-04-17,2026-04-17
POL-003410,Northbeam General,6714,Karratha WA,T-W,Home,884085,,7936.65,2024-04-18,2025-04-18
POL-003411,Outback Assurance Group,850,Alice Springs NT,B-F,Home,417840,,811.5,2023-05-01,2024-04-30
POL-003412,Northbeam General,4350,Toowoomba QLD,B-F,Home,840570,Roof Tie-Down,1367.64,2023-03-02,2024-03-01
POL-003413,Northbeam General,4879,Innisfail QLD,T-W,SME,1788850,,18095.5,2024-04-09,2025-04-09
POL-003414,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,465386,Elevated Slab,724.59,2023-09-29,2024-09-28
POL-003415,Outback Assurance Group,4802,Townsville QLD,T-W,Home,250598,,2383.38,2024-07-13,2025-07-13
POL-003416,Outback Assurance Group,6721,Port Hedland WA,T-W,SME,2476858,Elevated Slab,21975.56,2025-02-10,2026-02-10
POL-003417,Northbeam General,4870,Cairns QLD,T-W,Home,358299,,3448.12,2025-05-12,2026-05-12
POL-003418,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,331531,Roof Tie-Down,2893.49,2025-03-06,2026-03-06
POL-003419,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,818552,Shutters Installed,1270.52,2023-02-05,2024-02-05
POL-003420,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,451775,Roof Tie-Down,656.28,2023-06-27,2024-06-26
POL-003421,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,411443,Roof Tie-Down,2413.97,2025-07-16,2026-07-16
POL-003422,Coral Coast Mutual,4680,Gladstone QLD,L-P,SME,2992884,Roof Tie-Down,11506.75,2023-08-20,2024-08-19
POL-003423,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,285012,,2559.26,2024-02-19,2025-02-18
POL-003424,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,SME,1594693,,6959.11,2023-08-02,2024-08-01
POL-003425,Outback Assurance Group,4703,Rockhampton QLD,Q-S,SME,1080321,Shutters Installed,5723.51,2023-09-10,2024-09-09
POL-003426,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,813508,Roof Tie-Down,4069.13,2024-07-31,2025-07-31
POL-003427,Northbeam General,4350,Toowoomba QLD,B-F,Home,532555,,1007.04,2023-04-03,2024-04-02
POL-003428,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,877514,,8157.69,2025-07-18,2026-07-18
POL-003429,Outback Assurance Group,4810,Townsville QLD,T-W,Home,373631,,3295.81,2025-09-17,2026-09-17
POL-003430,Northbeam General,4655,Hervey Bay QLD,L-P,Home,573999,,2453.22,2023-10-12,2024-10-11
POL-003431,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Strata,11987435,Elevated Slab,19349.06,2023-10-02,2024-10-01
POL-003432,Outback Assurance Group,4802,Townsville QLD,T-W,Home,352539,Elevated Slab,2895.69,2023-07-05,2024-07-04
POL-003433,Outback Assurance Group,4737,Bowen QLD,Q-S,Home,755012,Shutters Installed,4064.97,2025-01-09,2026-01-09
POL-003434,Pacific Rim Insurance,810,Darwin NT,T-W,Strata,6598122,,62349.35,2023-06-04,2024-06-03
POL-003435,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,398758,Roof Tie-Down,1480.86,2025-06-30,2026-06-30
POL-003436,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,489671,,4211.3,2024-08-07,2025-08-07
POL-003437,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,SME,1526504,,9555.96,2023-05-21,2024-05-20
POL-003438,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,315844,,1992.97,2023-08-24,2024-08-23
POL-003439,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,470079,Roof Tie-Down,1751.95,2023-05-23,2024-05-22
POL-003440,Outback Assurance Group,4802,Townsville QLD,T-W,Home,301767,Shutters Installed,2445.26,2024-03-28,2025-03-28
POL-003441,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,738780,Roof Tie-Down,6091.48,2023-05-10,2024-05-09
POL-003442,Coral Coast Mutual,6000,Perth WA,B-F,SME,791849,Roof Tie-Down,1211.95,2023-08-30,2024-08-29
POL-003443,Southern Cross Insurance,6714,Karratha WA,T-W,SME,859114,,8309.64,2025-01-23,2026-01-23
POL-003444,Outback Assurance Group,6721,Port Hedland WA,T-W,SME,573842,,5376.73,2024-10-11,2025-10-11
POL-003445,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,495868,Shutters Installed,4210.39,2024-08-26,2025-08-26
POL-003446,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,897507,Roof Tie-Down,1494.78,2023-06-19,2024-06-18
POL-003447,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,2217354,,13764.04,2025-06-23,2026-06-23
POL-003448,Northbeam General,6714,Karratha WA,T-W,Home,626729,,6234.05,2024-06-27,2025-06-27
POL-003449,Northbeam General,4825,Cloncurry QLD,B-F,Home,708482,,1328.98,2024-05-04,2025-05-04
POL-003450,Northbeam General,4655,Hervey Bay QLD,L-P,SME,2530351,Roof Tie-Down,8610.82,2024-05-08,2025-05-08
POL-003451,Coral Coast Mutual,4802,Townsville QLD,T-W,SME,1308932,Elevated Slab,11335.42,2024-10-14,2025-10-14
POL-003452,Northbeam General,4680,Gladstone QLD,L-P,Home,426971,,1813.17,2023-06-26,2024-06-25
POL-003453,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,442257,Roof Tie-Down,1532.33,2025-03-25,2026-03-25
POL-003454,Northbeam General,4700,Rockhampton QLD,Q-S,SME,2275785,,13822.51,2024-02-26,2025-02-25
POL-003455,Northbeam General,4802,Townsville QLD,T-W,SME,453319,,3953.95,2025-08-26,2026-08-26
POL-003456,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,551437,Shutters Installed,3089.18,2023-06-29,2024-06-28
POL-003457,Outback Assurance Group,4870,Cairns QLD,T-W,SME,2151144,,20004.34,2025-05-01,2026-05-01
POL-003458,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,525016,Elevated Slab,3143.54,2025-07-02,2026-07-02
